profanity	obfuscation	pos	definition	language
louse	l0u$e	NOUN		
louse	esuol	NOUN		
sucker	suck3r	NOUN		
sucker	$uck3r	NOUN		
sucker	s u c k e r	NOUN		
sucker	s.u.c.k.e.r	NOUN		
sucker	sücker	NOUN		
sucker	SuckEr	NOUN		
sucker	suck3r!	NOUN		
sucker	suck3r_	NOUN		
sucker	rekcus	NOUN		
sucker	suck3r#	NOUN		
sucker	suck3r~	NOUN		
dumbbell	dumbb3ll	NOUN		
dumbbell	dumb-bell	NOUN		
dumbbell	d u m b b e l l	NOUN		
dumbbell	DumbBell	NOUN		
dumbbell	dµmbbëll	NOUN		
dumbbell	dumbb_ll	NOUN		
dumbbell	dumbb3ll!	NOUN		
dumbbell	dumbb**ll	NOUN		
dumbbell	dumbb[ell]	NOUN		
dumbbell	dumbb{ell}	NOUN		
dumbbell	dumbb...ell	NOUN		
dumbbell	d***bell	NOUN		
douchewad	d0uch3w@d	NOUN		
douchewad	d o u c h e w a d	NOUN		
douchewad	d-ouch-ewad	NOUN		
douchewad	Douchéwad	NOUN		
douchewad	D0UCh3W4D	NOUN		
douchewad	d***ewad	NOUN		
douchewad	d0u ch3 w@d	NOUN		
douchewad	d0u.ch3.wad	NOUN		
douchewad	d0u_ch3_wad	NOUN		
douchewad	d0u¢h3w@d	NOUN		
son of a sea-cook	s0n 0f a s34-c00k	NOUN		
son of a sea-cook	søn øf å sēå-cøøk	NOUN		
son of a sea-cook	son_of_a_sea_cook	NOUN		
son of a sea-cook	son.of.a.sea.cook	NOUN		
son of a sea-cook	s o n   o f   a   s e a - c o o k	NOUN		
son of a sea-cook	S0N OF A SEA-COOK	NOUN		
son of a sea-cook	son*of*a*sea*cook	NOUN		
son of a sea-cook	s0n0fa s3a-c00k	NOUN		
son of a sea-cook	s0n0f@se@-c00k	NOUN		
son of a sea-cook	s*** of a sea-cook	NOUN		
culattone	cµl@tt0n3	NOUN		
culattone	c u l a t t o n e	NOUN		
culattone	c.u.l.a.t.t.o.n.e	NOUN		
culattone	Culattóné	NOUN		
culattone	CULA+TONE	NOUN		
culattone	c*u*l*a*t*t*o*n*e	NOUN		
culattone	c_ l_ a_ t_ t_ o_ n_ e	NOUN		
culattone	c***tt***e	NOUN		
culattone	cülättöne	NOUN		
culattone	c|l|a|t|t|o|n|e	NOUN		
bawtboy	b4wtb0y	NOUN		
bawtboy	b a w t b o y	NOUN		
bawtboy	b@wtb0y	NOUN		
bawtboy	båwtbøy	NOUN		
bawtboy	bawt.boy	NOUN		
bawtboy	BawtBoy	NOUN		
bawtboy	bawt_boy	NOUN		
bawtboy	bawt*boy	NOUN		
bawtboy	b**tboy	NOUN		
bawtboy	baw7b0y	NOUN		
lezzy	l3zzy	NOUN		
lezzy	l e z z y	NOUN		
lezzy	l.ezzy	NOUN		
lezzy	LeZzY	NOUN		
lezzy	lèzzy	NOUN		
lezzy	l***y	NOUN		
lezzy	yzzel	NOUN		
lezzy	l3zz¥	NOUN		
lezzy	lǝzzy	NOUN		
lezzy	l3zz!?	NOUN		
a-hole	a-h0le	NOUN		
a-hole	a_hole	NOUN		
a-hole	a.hole	NOUN		
a-hole	a h0le	NOUN		
a-hole	a‑h0l3	NOUN		
a-hole	a‑h0l€	NOUN		
a-hole	a‑h*le	NOUN		
a-hole	a‑h0l?	NOUN		
a-hole	a‑h0l3!	NOUN		
a-hole	a‑h0l3?	NOUN		
tithead	t1tH34d	NOUN		
tithead	t!thead	NOUN		
tithead	t i t h e a d	NOUN		
tithead	t_i_t_h_e_a_d	NOUN		
tithead	tîthéad	NOUN		
tithead	TiThEaD	NOUN		
tithead	t1t.h3ad	NOUN		
tithead	t***head	NOUN		
tithead	t!t h3@d	NOUN		
tithead	t!t_h3@d	NOUN		
tithead	t!t-h3ad	NOUN		
tithead	t1t h34d	NOUN		
wrongdoer	wr0ngd0er	NOUN		
wrongdoer	w r o n g d o e r	NOUN		
wrongdoer	wr0ngdœr	NOUN		
wrongdoer	WroñgDøer	NOUN		
wrongdoer	wr0ng-d0er	NOUN		
wrongdoer	wr0ngd**r	NOUN		
wrongdoer	wr0ngd0er!	NOUN		
wrongdoer	wr0ngd0er?	NOUN		
wrongdoer	wr0ngd0er~	NOUN		
wrongdoer	WR0NGD0ER	NOUN		
divvy	d1vvy	VERB		
divvy	d!vvy	VERB		
divvy	d i v v y	VERB		
divvy	d.ivvy	VERB		
divvy	D!VvY	VERB		
divvy	d_ivvy	VERB		
divvy	d*vvy	VERB		
divvy	dïvvy	VERB		
divvy	d***y	VERB		
divvy	d_v_y	VERB		
divvy	d!vv¥	VERB		
divvy	d i v v y!	VERB		
sot	s0t	NOUN		
sot	s@t	NOUN		
sot	s o t	NOUN		
sot	s.ot	NOUN		
sot	Sot	NOUN		
sot	sØt	NOUN		
sot	s*t	NOUN		
sot	s_t	NOUN		
sot	5ot	NOUN		
dumb blonde	dµmb bl0nde	NOUN		
dumb blonde	dumb‑blonde	NOUN		
dumb blonde	d u m b   b l o n d e	NOUN		
dumb blonde	dumb.blonde	NOUN		
dumb blonde	DUMB BLONDE	NOUN		
dumb blonde	dUmB bLoNdE	NOUN		
dumb blonde	dumb_blonde	NOUN		
dumb blonde	d*mb bl*nde	NOUN		
dumb blonde	dâmb blônde	NOUN		
dumb blonde	d̲u̲m̲b b̲l̲o̲n̲d̲e̲	NOUN		
dumb blonde	dumbblonde	NOUN		
dumb blonde	dumbbl0nde	NOUN		
puke	pµke	VERB		
puke	puk3	VERB		
puke	p u k e	VERB		
puke	p.u.k.e	VERB		
puke	Puke	NOUN		
puke	pûke	VERB		
puke	p_u_k_e	VERB		
puke	pukë	NOUN		
puke	puk3!	VERB		
butt knuckler	bµtt knµckl3r	NOUN		
butt knuckler	b u t t   k n u c k l e r	NOUN		
butt knuckler	b.u.t.t.k.n.u.c.k.l.e.r	NOUN		
butt knuckler	Bütt Knücklër	NOUN		
butt knuckler	b@tt kn@ckl3r	NOUN		
butt knuckler	b_tt kn_ckl_r	NOUN		
butt knuckler	b**t kn**l*r	NOUN		
butt knuckler	BUTT_KNUCKLER	NOUN		
butt knuckler	butt-knuckler	NOUN		
butt knuckler	b u t t-k n u c k l e r	NOUN		
badgerfucker	b4dgerfucker	NOUN		
badgerfucker	b@dgerf*cker	NOUN		
badgerfucker	b a d g e r f u c k e r	NOUN		
badgerfucker	b.adgerfucker	NOUN		
badgerfucker	BAdGeRfUcKeR	NOUN		
badgerfucker	bädgerfücker	NOUN		
badgerfucker	b***gerf***er	NOUN		
badgerfucker	b_adger_fucker	NOUN		
badgerfucker	b@dgerf!cker	NOUN		
badgerfucker	b4dg3rfUck3r	NOUN		
badgerfucker	b@dger-fucker	NOUN		
badgerfucker	b4dgerf*cker	NOUN		
badgerfucker	b@dgerfUck3r	NOUN		
badgerfucker	b@dgerfUck3r!	NOUN		
badgerfucker	b@dger_fucker	NOUN		
badgerfucker	b@dgerf*ck3r	NOUN		
badgerfucker	b4dgerfUck3r	NOUN		
dum-dum	dµm-dµm	NOUN		
dum-dum	düm-düm	NOUN		
dum-dum	d_u_m-d_u_m	NOUN		
dum-dum	d4m-d4m	NOUN		
dum-dum	d@m-d@m	NOUN		
dum-dum	d m d m	NOUN		
dum-dum	d.u.m-d.u.m	NOUN		
dum-dum	DUM-DUM	NOUN		
dum-dum	dUm-dUm	NOUN		
dum-dum	d***-d***	NOUN		
dum-dum	dǔm-dǔm	NOUN		
dum-dum	d·m-d·m	NOUN		
bobchin	b0bch1n	NOUN		
bobchin	b.o.b.c.h.i.n	NOUN		
bobchin	b o b c h i n	NOUN		
bobchin	B0bCh!n	NOUN		
bobchin	bøbçhin	NOUN		
bobchin	b_ob_chin	NOUN		
bobchin	b***chin	NOUN		
bobchin	nihcboB	NOUN		
bobchin	b0bch!n	NOUN		
bobchin	b0b ch!n	NOUN		
commie	c0mm13	NOUN		
commie	c0m.mie	NOUN		
commie	c o m m i e	NOUN		
commie	C0mm!e	NOUN		
commie	cømmie	NOUN		
commie	c***ie	NOUN		
commie	c0mm!ë	NOUN		
commie	c0m-mie	NOUN		
commie	c0mm|e	NOUN		
commie	c0mm1e	NOUN		
mutant	mu7ant	NOUN		
mutant	mµtant	NOUN		
mutant	m u t a n t	NOUN		
mutant	m.u.t.a.n.t	NOUN		
mutant	MUTANT	NOUN		
mutant	MuTaNt	NOUN		
mutant	mûtånt	NOUN		
mutant	m*tant	NOUN		
mutant	m_tant	NOUN		
mutant	mut@nt	NOUN		
mutant	mut4nt	NOUN		
mutant	mutant?	NOUN		
pimp	p1mp	VERB		
pimp	p!mp	NOUN		
pimp	p i m p	NOUN		
pimp	p.imp	VERB		
pimp	PIMP	NOUN		
pimp	pïmp	VERB		
pimp	p_mp	NOUN		
pimp	p**mp	VERB		
pimp	pmip	NOUN		
pimp	p!mπ	VERB		
fudger	fudg3r	NOUN		
fudger	fuDgEr	NOUN		
fudger	f.u.d.g.e.r	NOUN		
fudger	f u d g e r	NOUN		
fudger	f_udg3r	NOUN		
fudger	füdgér	NOUN		
fudger	f*dg*r	NOUN		
fudger	f!udg3r	NOUN		
fudger	f.u d g e r	NOUN		
fudger	fⱭdger	NOUN		
fudger	f͟u͟d͟g͟e͟r	NOUN		
fudger	fⱭdɡǝr	NOUN		
nigra	n1gr@	ADJ		
nigra	n!gra	ADJ		
nigra	n i g r a	ADJ		
nigra	n.igra	ADJ		
nigra	NIGRA	ADJ		
nigra	NiGrA	ADJ		
nigra	nïgra	ADJ		
nigra	n_igr_a	ADJ		
nigra	n***a	ADJ		
nigra	n1g®a	ADJ		
scuzzoid	5cuzz01d	NOUN		
scuzzoid	s.c.u.z.z.o.i.d	NOUN		
scuzzoid	s c u z z o i d	NOUN		
scuzzoid	ScUzzOiD	NOUN		
scuzzoid	scuzz0id	NOUN		
scuzzoid	scuzz*id	NOUN		
scuzzoid	scûzzöid	NOUN		
scuzzoid	s_cuzzoid	NOUN		
scuzzoid	scuzzo!d	NOUN		
scuzzoid	scuzzoid?	NOUN		
sycophant	sYc0ph4nt	NOUN		
sycophant	s y c o p h a n t	NOUN		
sycophant	s.y.c.o.p.h.a.n.t	NOUN		
sycophant	sÿcophänt	NOUN		
sycophant	s_ycophant	NOUN		
sycophant	s***phant	NOUN		
sycophant	syc0ph@nt	NOUN		
sycophant	sʏcophαnt	NOUN		
sycophant	tnathpocyS	NOUN		
sycophant	s​ycophant	NOUN		
freeloader	f33l00d3r	NOUN		
freeloader	fr33l0ader	NOUN		
freeloader	f r e e l o a d e r	NOUN		
freeloader	f.r.e.e.l.o.a.d.e.r	NOUN		
freeloader	Freeloader	NOUN		
freeloader	fReElOaDeR	NOUN		
freeloader	fr33l0@d3r	NOUN		
freeloader	fr33l0ader!	NOUN		
freeloader	fr33l0ader?	NOUN		
freeloader	f******er	NOUN		
freeloader	fr**l**der	NOUN		
freeloader	fr33l0ad3r	NOUN		
freeloader	fr33l0ad3r!	NOUN		
pig-dog	p1g-d0g	NOUN		
pig-dog	p i g - d o g	NOUN		
pig-dog	p!g-d0g	NOUN		
pig-dog	pïg-dög	NOUN		
pig-dog	PIG-DOG	NOUN		
pig-dog	p_g-d_g	NOUN		
pig-dog	p!g·dog	NOUN		
pig-dog	p1g·d0g	NOUN		
pig-dog	p i g d o g	NOUN		
pig-dog	p*g-d*g	NOUN		
jailbait	j41lb41t	NOUN		
jailbait	j@ilb@it	NOUN		
jailbait	j a i l b a i t	NOUN		
jailbait	j.ailbait	NOUN		
jailbait	JAILBAIT	NOUN		
jailbait	jA1lb41t	NOUN		
jailbait	jâïlbâît	NOUN		
jailbait	j***bait	NOUN		
jailbait	j_ailbait	NOUN		
jailbait	j@!lb@!t	NOUN		
vampire	v4mp1r3	NOUN		
vampire	v@mpire	NOUN		
vampire	v a m p i r e	NOUN		
vampire	v.am.pir.e	NOUN		
vampire	VAMP!RE	NOUN		
vampire	vämπirë	NOUN		
vampire	v_mpire	NOUN		
vampire	v*mpire	NOUN		
vampire	vamp!re	NOUN		
vampire	vampir3	NOUN		
vampire	v4mp!r3	NOUN		
vampire	v-a-m-p-i-r-e	NOUN		
vampire	v_a_m_p_i_r_e	NOUN		
wetback	w3tback	NOUN		
wetback	wetb@ck	NOUN		
wetback	w e t b a c k	NOUN		
wetback	wetb.ck	NOUN		
wetback	W3tB@ck	NOUN		
wetback	w3t_b4ck	NOUN		
wetback	wetb*ck	NOUN		
wetback	wêtbâck	NOUN		
wetback	wetb-ack	NOUN		
wetback	w3t-b@ck	NOUN		
badasshole	b4d@ssh0l3	NOUN		
badasshole	b a d a s s h o l e	NOUN		
badasshole	b@d-@ss-h0le	NOUN		
badasshole	BAdAssHOLe	NOUN		
badasshole	bädässhöle	NOUN		
badasshole	b@d.ass.h0le	NOUN		
badasshole	b@d4ssh0l3!	NOUN		
queef cookie	qu33f c00k13	NOUN		
queef cookie	q u e e f   c o o k i e	NOUN		
queef cookie	quëf cøøkïë	NOUN		
queef cookie	qUeEf_c00kie	NOUN		
queef cookie	q*e*f c**kie	NOUN		
queef cookie	qu3f.c00kie	NOUN		
queef cookie	QUEEF-COOKIE	NOUN		
queef cookie	qU33f c00k!e	NOUN		
fornicar	f0rn1c4r	VERB		
fornicar	f0r n1c ar	VERB		
fornicar	f0r.n1c.ar	VERB		
fornicar	F0Rn1cAr	VERB		
fornicar	fôrnícär	VERB		
fornicar	f***ar	VERB		
fornicar	f0rni_c@r	VERB		
fornicar	f o r n i c a r	VERB		
fornicar	f0rn!c@r	VERB		
fornicar	f0rniçär	VERB		
grandfatherfucker	gr4ndf@therf*cker	NOUN		
grandfatherfucker	g r a n d f a t h e r f u c k e r	NOUN		
grandfatherfucker	grand-father-fucker	NOUN		
grandfatherfucker	GrandFatherFucker	NOUN		
grandfatherfucker	grändfäthërfückër	NOUN		
grandfatherfucker	gr@ndf@th3rfu(k)er	NOUN		
grandfatherfucker	g.r.a.n.d.f.a.t.h.e.r.f.u.c.k.e.r	NOUN		
grandfatherfucker	g***f***er	NOUN		
Meathead Fauncewater	M34th34d F@unc3w@t3r	NOUN		
Meathead Fauncewater	M e a t h e a d   F a u n c e w a t e r	NOUN		
Meathead Fauncewater	Me@thead Fauncewater	NOUN		
Meathead Fauncewater	Meathead_Fauncewater	NOUN		
Meathead Fauncewater	Meathead‑Fauncewater	NOUN		
Meathead Fauncewater	Mēâthēâd Fâuncëwâtër	NOUN		
Meathead Fauncewater	M**t**d F**c**w**r	NOUN		
Meathead Fauncewater	MEATHEAD FAUNCEWATER	NOUN		
Meathead Fauncewater	meathead fauncewater	NOUN		
Meathead Fauncewater	M3@tH34d.Faunc3W@t3r	NOUN		
moule	m0ul3	NOUN		
moule	m o u l e	NOUN		
moule	m.o.u.l.e	NOUN		
moule	Moule	NOUN		
moule	m0ulè	NOUN		
moule	m_oul_e	NOUN		
moule	môulë	NOUN		
moule	mu|e	NOUN		
moule	m0ul3!	NOUN		
bastard	b4st4rd	NOUN		
bastard	b@st@rd	NOUN		
bastard	b a s t a r d	NOUN		
bastard	b.astard	NOUN		
bastard	Bast@rd!	NOUN		
bastard	bâstârd	NOUN		
bastard	bast@rd?	NOUN		
bastard	dr4ts4b	NOUN		
bastard	b a s t a r d!	NOUN		
fapper	f4pper	NOUN		
fapper	f@pper	NOUN		
fapper	f4p.p3r	NOUN		
fapper	f a p p e r	NOUN		
fapper	f.apper	NOUN		
fapper	FAPPER	NOUN		
fapper	FaPpEr	NOUN		
fapper	fâpper	NOUN		
fapper	f_apper	NOUN		
fapper	f@p.p3r	NOUN		
fapper	f4p|per	NOUN		
son of a gun	s0n 0f @ gµn	X		
son of a gun	son o' a gun	X		
son of a gun	s.o.n o.f a g.u.n	X		
son of a gun	s o n   o f   a   g u n	X		
son of a gun	S0N OF A GUN!	X		
son of a gun	søn øf å gûn	X		
son of a gun	s*n *f * g*n	X		
son of a gun	son_of_a_gun	X		
son of a gun	son‑of‑a‑gun	X		
son of a gun	🔫 son of a 🔫	X		
mime	m1m3	NOUN		
mime	m!m3	NOUN		
mime	m i m e	NOUN		
mime	m.ime	NOUN		
mime	MIMe	NOUN		
mime	mïmé	NOUN		
mime	m_ime	NOUN		
mime	m!m€	NOUN		
mime	μime	NOUN		
dogbolt	d0gB0lt	NOUN		
dogbolt	d0g-b0lt	NOUN		
dogbolt	d o g b o l t	NOUN		
dogbolt	d.g.o.l.t	NOUN		
dogbolt	D0Gb0lt	NOUN		
dogbolt	døgbølt	NOUN		
dogbolt	d*g*b*l*t	NOUN		
dogbolt	d***bolt	NOUN		
dogbolt	t l o b g o d	NOUN		
dogbolt	d0gß0lt	NOUN		
saloperie	s4l0p3ri3	NOUN		
saloperie	s@l0p3ri3	NOUN		
saloperie	s a l o p e r i e	NOUN		
saloperie	s.aloperie	NOUN		
saloperie	SAlOpErIe	NOUN		
saloperie	sâloperie	NOUN		
saloperie	s4l0p3r!e	NOUN		
saloperie	s***perie	NOUN		
saloperie	s_aloperie	NOUN		
saloperie	sαloperie	NOUN		
stronzo	5tr0nz0	NOUN		
stronzo	str0nz0	NOUN		
stronzo	s tronzo	NOUN		
stronzo	stronzo!	NOUN		
stronzo	Stronzo	NOUN		
stronzo	str0nz@	NOUN		
stronzo	s†ronzo	NOUN		
stronzo	s tr0 nzo	NOUN		
stronzo	s***zo	NOUN		
stronzo	stronžø	NOUN		
rogue	r0gu3	NOUN		
rogue	røgue	ADJ		
rogue	r o g u e	NOUN		
rogue	r.o.g.u.e	ADJ		
rogue	Rogue	NOUN		
rogue	r0gUe!	ADJ		
rogue	r*g*u*e	NOUN		
rogue	r0g_3	ADJ		
rogue	r0g|e	NOUN		
rogue	rogue?	ADJ		
ruler of the weak	rµl3r 0f th3 w34k	NOUN		
ruler of the weak	r u l e r   o f   t h e   w e a k	NOUN		
ruler of the weak	ruler·of·the·weak	NOUN		
ruler of the weak	RULER OF THE WEAK	NOUN		
ruler of the weak	rûlér öf thë wéâk	NOUN		
ruler of the weak	ruler_of_the_weak	NOUN		
ruler of the weak	ruler‑of‑the‑weak	NOUN		
ruler of the weak	r***r of the weak	NOUN		
ruler of the weak	ruler of the w⚡k	NOUN		
ruler of the weak	ruler​of​the​weak	NOUN		
ass-nugget	4ss-nugge7	NOUN		
ass-nugget	a$$-nugget	NOUN		
ass-nugget	ass nugget	NOUN		
ass-nugget	ass.nugget	NOUN		
ass-nugget	Ass-Nugget	NOUN		
ass-nugget	âss-nûgğét	NOUN		
ass-nugget	a**-nugget	NOUN		
ass-nugget	a s s - n u g g e t	NOUN		
ass-nugget	ass_nugget	NOUN		
ass-nugget	ass-nugge†	NOUN		
scoundrel	sC0undr3l	NOUN		
scoundrel	sc0undr3l!	NOUN		
scoundrel	s c o u n d r e l	NOUN		
scoundrel	s.c.o.u.n.d.r.e.l	NOUN		
scoundrel	sc0undr3l_	NOUN		
scoundrel	sc0undr3l?	NOUN		
scoundrel	sc0undr3l~	NOUN		
scoundrel	s*****l	NOUN		
scoundrel	sc0undrel	NOUN		
scoundrel	5c0undrel	NOUN		
scoundrel	scóundrel	NOUN		
scoundrel	sc0undr3l	NOUN		
fica	f1c4	VERB		
fica	f i c a	VERB		
fica	f!c@	VERB		
fica	fîcá	VERB		
fica	Fica	VERB		
fica	f_ica	VERB		
fica	f.c.a	VERB		
fica	f1c@	VERB		
fica	f**a	VERB		
bitch	b1tch	NOUN		
bitch	b!tch	NOUN		
bitch	b i t c h	NOUN		
bitch	b.tch	NOUN		
bitch	B!tch	NOUN		
bitch	b!tch?	NOUN		
bitch	b!tch_	NOUN		
bitch	b!tch*	NOUN		
bitch	bîtch	NOUN		
bitch	b!Tch	NOUN		
bugfucker	bµgfµck3r	NOUN		
bugfucker	b u g f u c k e r	NOUN		
bugfucker	b.u.g.f.u.c.k.e.r	NOUN		
bugfucker	B u g F u c k e r	NOUN		
bugfucker	b͟u͟g͟f͟u͟c͟k͟e͟r	NOUN		
bugfucker	b_g_f_u_c_k_e_r	NOUN		
bugfucker	b*ugf*cker	NOUN		
bugfucker	b🅾️gf🅾️cker	NOUN		
bugfucker	b̲u̲g̲f̲u̲c̲k̲e̲r̲	NOUN		
bugfucker	b͜ug͜f͜uck͜er	NOUN		
dunce	dunc3	NOUN		
dunce	d u n c e	NOUN		
dunce	d.un.ce	NOUN		
dunce	DunCe	NOUN		
dunce	dünce	NOUN		
dunce	d_n_c_e	NOUN		
dunce	duncë	NOUN		
dunce	ecnud	NOUN		
dunce	dµnce	NOUN		
homo	h0m0	NOUN		
homo	h0mø	NOUN		
homo	h o m o	NOUN		
homo	h.o.m.o	NOUN		
homo	h_o_m_o	NOUN		
homo	h-0-m-0	NOUN		
homo	H0MO	NOUN		
homo	hÔmô	NOUN		
homo	h0m*	NOUN		
homo	h***	NOUN		
homo	*h0m0	NOUN		
homo	h0m0!	NOUN		
fucktoy	f*cktoy	NOUN		
fucktoy	f#ckt0y	NOUN		
fucktoy	f u c k t o y	NOUN		
fucktoy	f.u.c.k.t.o.y	NOUN		
fucktoy	F*ckT0y	NOUN		
fucktoy	f-ckt-oy	NOUN		
fucktoy	f@ckt0y	NOUN		
fucktoy	f_ck_toy	NOUN		
fucktoy	f͟u͟c͟k͟t͟o͟y	NOUN		
fucktoy	f🅾️ckt🅾️y	NOUN		
anus	a n u s	NOUN		
anus	4nus	NOUN		
anus	aNus	NOUN		
anus	a_nus	NOUN		
anus	a.nus	NOUN		
anus	añus	NOUN		
anus	a*us	NOUN		
anus	anµs	NOUN		
anus	a n_us	NOUN		
anus	a n-u s	NOUN		
mofo	m0f0	NOUN		
mofo	m.o.f.o	NOUN		
mofo	m o f o	NOUN		
mofo	m*o*f*o	NOUN		
mofo	M0F0	NOUN		
mofo	m0_f0	NOUN		
mofo	møfø	NOUN		
mofo	m0f	NOUN		
foutre	f0utr3	VERB		
foutre	f ou t r e	VERB		
foutre	f.ou.t.r.e	VERB		
foutre	FOUTRE	VERB		
foutre	fOuTrE	VERB		
foutre	fôutré	VERB		
foutre	f_ou_tre	VERB		
foutre	erutf	VERB		
foutre	f0u+re	VERB		
tabby cat	t4bby c@t	NOUN		
tabby cat	t a b b y   c a t	NOUN		
tabby cat	t@bby.c@t	NOUN		
tabby cat	Tabby-Cat	NOUN		
tabby cat	t@bby_c@t	NOUN		
tabby cat	tåbby cåt	NOUN		
tabby cat	t***y c**t	NOUN		
tabby cat	T A B B Y   C A T	NOUN		
tabby cat	tAbBy cAt	NOUN		
tabby cat	t@bbyc@t	NOUN		
wanker	w4nk3r	NOUN		
wanker	w@nk3r	NOUN		
wanker	w a n k e r	NOUN		
wanker	w.nk.r	NOUN		
wanker	WANKER	NOUN		
wanker	WaNkEr	NOUN		
wanker	wänkër	NOUN		
wanker	w*nk*r	NOUN		
wanker	w_nk_r	NOUN		
wanker	w4nke®	NOUN		
blabbermouth	bl4bbermouth	NOUN		
blabbermouth	b l a b b e r m o u t h	NOUN		
blabbermouth	blabbermouth!	NOUN		
blabbermouth	BlAbBeRmOuTh	NOUN		
blabbermouth	blabberm0uth	NOUN		
blabbermouth	blabberm0u†h	NOUN		
blabbermouth	blabberm_outh	NOUN		
blabbermouth	blabberm****	NOUN		
blabbermouth	blabber-mouth	NOUN		
blabbermouth	htruomrebblab	NOUN		
blabbermouth	blåbbermouth	NOUN		
blabbermouth	blabbermouth​	NOUN		
rowdy	r0wdy	ADJ		
rowdy	r0wd¥	ADJ		
rowdy	r o w d y	ADJ		
rowdy	r.owdy	ADJ		
rowdy	R0WDY	ADJ		
rowdy	rØwdy	ADJ		
rowdy	r0w_dy	ADJ		
rowdy	r***y	ADJ		
rowdy	r0wdy!	ADJ		
rowdy	r0wdy?	ADJ		
gink	g1nk	NOUN		
gink	g!nk	NOUN		
gink	g i n k	NOUN		
gink	g.nk	NOUN		
gink	GINK	NOUN		
gink	gInK	NOUN		
gink	gïnk	NOUN		
gink	g_nk	NOUN		
gink	g!nK	NOUN		
fuckweasel	f*ckweasel	NOUN		
fuckweasel	f#ckw34s3l	NOUN		
fuckweasel	f u c k w e a s e l	NOUN		
fuckweasel	f.u.c.k.w.e.a.s.e.l	NOUN		
fuckweasel	F*ckWeasel	NOUN		
fuckweasel	fückweäsél	NOUN		
fuckweasel	f-ckw3@sel	NOUN		
fuckweasel	f_ckw_easel	NOUN		
fuckweasel	f**kwe@sel	NOUN		
fuckweasel	f-u-c-k-w-e-a-s-e-l	NOUN		
cannibal	c4nn1b@l	NOUN		
cannibal	c a n n i b a l	NOUN		
cannibal	c.an.ni.bal	NOUN		
cannibal	CANNIBAL	NOUN		
cannibal	cÁnnïbål	NOUN		
cannibal	c***ibal	NOUN		
cannibal	c@nniB@l	NOUN		
cannibal	l a b i b n n a c	NOUN		
cannibal	c4nni|b@l	NOUN		
cannibal	c a n n i b a l!	NOUN		
skinflint	sk1nfl1nt	NOUN		
skinflint	sk!nflint	NOUN		
skinflint	s k i n f l i n t	NOUN		
skinflint	sk.inflint	NOUN		
skinflint	SkInFlInT	NOUN		
skinflint	skînflint	NOUN		
skinflint	sk_nflint	NOUN		
skinflint	sk***lint	NOUN		
skinflint	s.k.i.n.f.l.i.n.t	NOUN		
skinflint	sk1nfl!nt	NOUN		
slut	s1ut	NOUN		
slut	slµt	NOUN		
slut	s l u t	NOUN		
slut	s.l.u.t	NOUN		
slut	SlUt	NOUN		
slut	s_lut	NOUN		
slut	słut	NOUN		
slut	$lut	NOUN		
slut	s|ut	NOUN		
cumslut	cµmslüt	NOUN		
cumslut	c_um$lut	NOUN		
cumslut	c u m s l u t	NOUN		
cumslut	c.u.m.s.l.u.t	NOUN		
cumslut	CUM5LUT	NOUN		
cumslut	c*msl*t	NOUN		
cumslut	c@mslvt	NOUN		
cumslut	c-u-m-s-l-u-t	NOUN		
monkeyface	m0nk3yf@c3	NOUN		
monkeyface	m0nkeyf@ce	NOUN		
monkeyface	m o n k e y f a c e	NOUN		
monkeyface	m.o.n.k.e.y.f.a.c.e	NOUN		
monkeyface	M0nKeYfAcE	NOUN		
monkeyface	mønkeyfåce	NOUN		
monkeyface	m0nkeyf*ce	NOUN		
monkeyface	m0nkeyf_ce	NOUN		
monkeyface	m0nkey-fac3	NOUN		
monkeyface	m0nkeyf@c3!	NOUN		
monkeyface	ɯǿŋʞǝʎɟɐɔǝ	NOUN		
monkeyface	monk3yface	NOUN		
imbecil	1mb3c1l	NOUN		
imbecil	i m b e c i l	NOUN		
imbecil	i.m.b.e.c.i.l	NOUN		
imbecil	Imbécil	NOUN		
imbecil	Imb3c!l	NOUN		
imbecil	i_mb_ec_il	NOUN		
imbecil	i***l	NOUN		
imbecil	IMBECIL	NOUN		
imbecil	ImBeCiL	NOUN		
imbecil	i̶m̶b̶e̶c̶i̶l̶	NOUN		
baddie	b4dd13	NOUN		
baddie	b@dd!e	NOUN		
baddie	b a d d i e	NOUN		
baddie	b.d.d.i.e	NOUN		
baddie	Baddie	NOUN		
baddie	bAddIe	NOUN		
baddie	bädïë	NOUN		
baddie	b***ie	NOUN		
baddie	b_ad_di_e	NOUN		
baddie	ǝᴉppɐq	NOUN		
crud head	crµd h34d	NOUN		
crud head	c r u d   h e a d	NOUN		
crud head	cru d_h ead	NOUN		
crud head	cru.d h3ad	NOUN		
crud head	CrUd HeAd	NOUN		
crud head	crûd hëad	NOUN		
crud head	c*** h***	NOUN		
crud head	c r u d.h e a d	NOUN		
crud head	cruD hEAd!	NOUN		
crud head	c|rud h3@d	NOUN		
jackwagon	j4ckw@g0n	NOUN		
jackwagon	j a c k w a g o n	NOUN		
jackwagon	j@ckw@g0n	NOUN		
jackwagon	J@ckW@g0n	NOUN		
jackwagon	j*ckw*gon	NOUN		
jackwagon	j_ckwagon	NOUN		
jackwagon	j**kw**on	NOUN		
jackwagon	jâckwâgön	NOUN		
